year,census_subdivision_code,municipality_name_raw,municipality_type,population,quality_status,source_file,source_sheet
2023,4811804,Stony Plain 135,IRI,1944,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4811804,Stony Plain 135,IRI,1940,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4811804,Stony Plain 135,IRI,1947,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4811805,Alexander 134,IRI,1129,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4811805,Alexander 134,IRI,1075,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4811805,Alexander 134,IRI,1062,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4811805,Alexander 134,IRI,1072,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4811805,Alexander 134,IRI,1086,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4811805,Alexander 134,IRI,1112,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4811805,Alexander 134,IRI,1112,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4811805,Alexander 134,IRI,1116,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4811805,Alexander 134,IRI,1123,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4811805,Alexander 134,IRI,1139,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4811806,Wabamun 133A,IRI,1635,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4811806,Wabamun 133A,IRI,1432,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4811806,Wabamun 133A,IRI,1442,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4811806,Wabamun 133A,IRI,1451,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4811806,Wabamun 133A,IRI,1461,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4811806,Wabamun 133A,IRI,1018,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4811806,Wabamun 133A,IRI,1014,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4811806,Wabamun 133A,IRI,1014,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4811806,Wabamun 133A,IRI,1005,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4811806,Wabamun 133A,IRI,1005,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4811807,Wabamun 133B,IRI,31,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4811807,Wabamun 133B,IRI,27,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4811807,Wabamun 133B,IRI,26,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4811807,Wabamun 133B,IRI,26,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4811807,Wabamun 133B,IRI,27,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4811807,Wabamun 133B,IRI,21,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4811807,Wabamun 133B,IRI,22,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4811807,Wabamun 133B,IRI,22,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4811807,Wabamun 133B,IRI,23,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4811807,Wabamun 133B,IRI,23,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812002,Cold Lake3 *,CY,15549,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812002,Cold Lake3 *,CY,15929,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812002,Cold Lake3 *,CY,15978,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812002,Cold Lake3 *,CY,16088,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812002,Cold Lake3 *,CY,16182,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812002,Cold Lake3 *,CY,16345,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812002,Cold Lake3 *,CY,16361,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812002,Cold Lake3 *,CY,16935,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812002,Cold Lake3 *,CY,17734,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812002,Cold Lake3 *,CY,17815,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812004,Bonnyville No. 87 1 3 6 *,MD,13078,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812004,Bonnyville No. 87 1 3 6 *,MD,13261,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812004,Bonnyville No. 87 1 3 6 *,MD,13411,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812004,Bonnyville No. 87 1 3 6 *,MD,13522,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812004,Bonnyville No. 87 1 3 6 *,MD,13665,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812004,Bonnyville No. 87 1 3 6 *,MD,13250,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812004,Bonnyville No. 87 1 3 6 *,MD,13139,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812004,Bonnyville No. 87 1 3 6 *,MD,12961,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812004,Bonnyville No. 87 1 3 6 *,MD,13088,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812004,Bonnyville No. 87 1 3 6 *,MD,13192,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812009,Bonnyville 1 *,T,6118,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812009,Bonnyville 1 *,T,6167,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812009,Bonnyville 1 *,T,6168,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812009,Bonnyville 1 *,T,6204,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812009,Bonnyville 1 *,T,6156,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812009,Bonnyville 1 *,T,6624,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812009,Bonnyville 1 *,T,6632,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812009,Bonnyville 1 *,T,6882,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812009,Bonnyville 1 *,T,7160,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812009,Bonnyville 1 *,T,7366,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812011,Bonnyville Beach,SV,86,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812011,Bonnyville Beach,SV,66,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812011,Bonnyville Beach,SV,71,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812011,Bonnyville Beach,SV,77,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812011,Bonnyville Beach,SV,73,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812011,Bonnyville Beach,SV,72,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812011,Bonnyville Beach,SV,70,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812011,Bonnyville Beach,SV,69,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812011,Bonnyville Beach,SV,69,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812011,Bonnyville Beach,SV,70,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812012,Glendon,VL,506,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812012,Glendon,VL,464,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812012,Glendon,VL,463,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812012,Glendon,VL,441,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812012,Glendon,VL,434,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812012,Glendon,VL,533,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812012,Glendon,VL,534,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812012,Glendon,VL,533,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812012,Glendon,VL,536,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812012,Glendon,VL,532,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812013,Pelican Narrows,SV,154,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812013,Pelican Narrows,SV,137,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812013,Pelican Narrows,SV,139,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812013,Pelican Narrows,SV,131,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812013,Pelican Narrows,SV,135,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812013,Pelican Narrows,SV,161,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812013,Pelican Narrows,SV,161,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812013,Pelican Narrows,SV,161,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812013,Pelican Narrows,SV,159,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812013,Pelican Narrows,SV,162,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812014,St. Paul County No. 19,MD,6159,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812014,St. Paul County No. 19,MD,6304,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812014,St. Paul County No. 19,MD,6335,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812014,St. Paul County No. 19,MD,6362,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812014,St. Paul County No. 19,MD,6393,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812014,St. Paul County No. 19,MD,6477,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812014,St. Paul County No. 19,MD,6430,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812014,St. Paul County No. 19,MD,6433,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812014,St. Paul County No. 19,MD,6442,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812014,St. Paul County No. 19,MD,6462,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812016,Elk Point,T,1489,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812016,Elk Point,T,1422,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812016,Elk Point,T,1391,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812016,Elk Point,T,1316,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812016,Elk Point,T,1248,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812016,Elk Point,T,1442,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812016,Elk Point,T,1455,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812016,Elk Point,T,1438,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812016,Elk Point,T,1458,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812016,Elk Point,T,1481,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812018,St. Paul,T,5983,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812018,St. Paul,T,6007,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812018,St. Paul,T,6127,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812018,St. Paul,T,6178,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4812018,St. Paul,T,6191,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4812018,St. Paul,T,6052,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4812018,St. Paul,T,5805,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4812018,St. Paul,T,5899,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4812018,St. Paul,T,6057,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4812018,St. Paul,T,6218,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4812020,Horseshoe Bay,SV,50,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4812020,Horseshoe Bay,SV,46,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4812020,Horseshoe Bay,SV,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4812020,Horseshoe Bay,SV,47,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
