year,municipality_code,municipality_name,metric_id,metric_name,metric_domain,value,unit,source_file,source_schedule,source_variable_code,quality_status,comparability_status,formula,data_quality_note
2024,0046,Calgary,exp_transit,Public transit expense,D,696811000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2024,0046,Calgary,fte_total,Total full-time municipal positions,D,19539.0,positions,2024_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2024,0046,Calgary,mill_rate_nonres,Non-residential general municipal mill rate,C,18.3629,mills,2024_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2024,0046,Calgary,mill_rate_res,Residential general municipal mill rate,C,4.2036,mills,2024_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2024,0046,Calgary,net_financial_assets,Net financial assets / net debt,B,4897132000.0,$ nominal,2024_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2024,0046,Calgary,net_rev_exp,Net revenue/expense,A,1105111000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2024,0046,Calgary,property_tax,Property taxes and grants in place,C,2324680000.0,$ nominal,2024_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2024,0046,Calgary,rev_total,Total revenue,A,6090318000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2024,0046,Calgary,assessment_per_capita,Assessment per capita,C,202411.750888,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2024,0046,Calgary,debt_service_utilization,Debt-service utilization,B,54.099561,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2024,0046,Calgary,debt_utilization,Debt utilization,B,40.143461,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2024,0046,Calgary,exp_culture_per_capita,Culture expense per capita,D,47.580147,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2024,0046,Calgary,exp_culture_share,Culture share of total expense,D,1.501322,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2024,0046,Calgary,exp_fire_per_capita,Fire expense per capita,D,194.602828,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2024,0046,Calgary,exp_fire_share,Fire share of total expense,D,6.140407,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2024,0046,Calgary,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,167.721863,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2024,0046,Calgary,exp_parks_rec_share,Parks & recreation share of total expense,D,5.292218,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2024,0046,Calgary,exp_per_capita,Expense per capita,A,3169.217086,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2024,0046,Calgary,exp_police_per_capita,Police expense per capita,D,400.145199,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2024,0046,Calgary,exp_police_share,Police share of total expense,D,12.625995,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2024,0046,Calgary,exp_roads_per_capita,Roads expense per capita,D,302.202975,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2024,0046,Calgary,exp_roads_share,Roads share of total expense,D,9.535572,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2024,0046,Calgary,exp_transit_per_capita,Transit expense per capita,D,442.979665,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2024,0046,Calgary,exp_transit_share,Transit share of total expense,D,13.977574,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2024,0046,Calgary,fte_per_1000,"FTE per 1,000 residents",D,12.421417,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2024,0046,Calgary,rev_per_capita,Revenue per capita,A,3871.762971,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2024,0098,Edmonton,pop,Population,A,1197770,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4811061,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2024,0098,Edmonton,pop_growth,Annual population growth,A,6.2622,%,derived,derived,CSD 4811061,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2024,0098,Edmonton,accumulated_surplus,Accumulated surplus,B,19154732000.0,$ nominal,2024_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,debt_limit,Debt limit,B,7224698000.0,$ nominal,2024_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,debt_service_cost,Total debt-service costs,B,413580000.0,$ nominal,2024_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,debt_service_limit,Debt-service limit,B,1264322000.0,$ nominal,2024_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,debt_total,Total debt,B,4368432000.0,$ nominal,2024_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,equalized_assessment,Equalized assessment,C,188661356338.0,$ nominal,2024_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_culture,Culture expense,D,89999000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_fire,Fire expense,D,239633000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_parks_rec,Parks and recreation expense,D,342819000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_police,Police expense,D,587580000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_roads,"Roads, streets, walks, lighting expense",D,490482000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_total,Total expense,A,3819822000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,exp_transit,Public transit expense,D,590403000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,fte_total,Total full-time municipal positions,D,11598.0,positions,2024_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2024,0098,Edmonton,mill_rate_nonres,Non-residential general municipal mill rate,C,22.6627,mills,2024_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2024,0098,Edmonton,mill_rate_res,Residential general municipal mill rate,C,7.6648,mills,2024_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2024,0098,Edmonton,net_financial_assets,Net financial assets / net debt,B,3085289000.0,$ nominal,2024_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,net_rev_exp,Net revenue/expense,A,982100000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,property_tax,Property taxes and grants in place,C,2135990000.0,$ nominal,2024_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,rev_total,Total revenue,A,4801922000.0,$ nominal,2024_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2024,0098,Edmonton,assessment_per_capita,Assessment per capita,C,157510.503968,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2024,0098,Edmonton,debt_service_utilization,Debt-service utilization,B,32.711604,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2024,0098,Edmonton,debt_utilization,Debt utilization,B,60.465254,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2024,0098,Edmonton,exp_culture_per_capita,Culture expense per capita,D,75.1388,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2024,0098,Edmonton,exp_culture_share,Culture share of total expense,D,2.356105,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2024,0098,Edmonton,exp_fire_per_capita,Fire expense per capita,D,200.065956,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2024,0098,Edmonton,exp_fire_share,Fire share of total expense,D,6.273408,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2024,0098,Edmonton,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,286.214382,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2024,0098,Edmonton,exp_parks_rec_share,Parks & recreation share of total expense,D,8.974738,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2024,0098,Edmonton,exp_per_capita,Expense per capita,A,3189.111432,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2024,0098,Edmonton,exp_police_per_capita,Police expense per capita,D,490.561627,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2024,0098,Edmonton,exp_police_share,Police share of total expense,D,15.382392,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2024,0098,Edmonton,exp_roads_per_capita,Roads expense per capita,D,409.49598,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2024,0098,Edmonton,exp_roads_share,Roads share of total expense,D,12.840441,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2024,0098,Edmonton,exp_transit_per_capita,Transit expense per capita,D,492.918507,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2024,0098,Edmonton,exp_transit_share,Transit share of total expense,D,15.456296,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2024,0098,Edmonton,fte_per_1000,"FTE per 1,000 residents",D,9.682994,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2024,0098,Edmonton,rev_per_capita,Revenue per capita,A,4009.051821,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2024,0098,Edmonton,accumulated_surplus_real2025,Accumulated surplus (constant 2025 $),B,19528980760.213142,$ constant 2025,derived,derived,accumulated_surplus x CPI2025/CPI2024,reported_value,display_only_context,accumulated_surplus × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,debt_limit_real2025,Debt limit (constant 2025 $),B,7365855509.769093,$ constant 2025,derived,derived,debt_limit x CPI2025/CPI2024,reported_value,display_only_context,debt_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,debt_service_cost_real2025,Total debt-service costs (constant 2025 $),B,421660603.907638,$ constant 2025,derived,derived,debt_service_cost x CPI2025/CPI2024,reported_value,display_only_context,debt_service_cost × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,debt_service_limit_real2025,Debt-service limit (constant 2025 $),B,1289024561.278863,$ constant 2025,derived,derived,debt_service_limit x CPI2025/CPI2024,reported_value,display_only_context,debt_service_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,debt_total_real2025,Total debt (constant 2025 $),B,4453783246.891651,$ constant 2025,derived,derived,debt_total x CPI2025/CPI2024,reported_value,display_only_context,debt_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,equalized_assessment_real2025,Equalized assessment (constant 2025 $),C,192347457438.74243,$ constant 2025,derived,derived,equalized_assessment x CPI2025/CPI2024,reported_value,display_only_context,equalized_assessment × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_culture_real2025,Culture expense (constant 2025 $),D,91757417.40675,$ constant 2025,derived,derived,exp_culture x CPI2025/CPI2024,reported_value,display_only_context,exp_culture × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_fire_real2025,Fire expense (constant 2025 $),D,244314994.671403,$ constant 2025,derived,derived,exp_fire x CPI2025/CPI2024,reported_value,display_only_context,exp_fire × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_parks_rec_real2025,Parks and recreation expense (constant 2025 $),D,349517062.166963,$ constant 2025,derived,derived,exp_parks_rec x CPI2025/CPI2024,reported_value,display_only_context,exp_parks_rec × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_police_real2025,Police expense (constant 2025 $),D,599060248.667851,$ constant 2025,derived,derived,exp_police x CPI2025/CPI2024,reported_value,display_only_context,exp_police × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_roads_real2025,"Roads, streets, walks, lighting expense (constant 2025 $)",D,500065129.662522,$ constant 2025,derived,derived,exp_roads x CPI2025/CPI2024,reported_value,display_only_context,exp_roads × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_total_real2025,Total expense (constant 2025 $),A,3894454401.420959,$ constant 2025,derived,derived,exp_total x CPI2025/CPI2024,reported_value,display_only_context,exp_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_transit_real2025,Public transit expense (constant 2025 $),D,601938404.973357,$ constant 2025,derived,derived,exp_transit x CPI2025/CPI2024,reported_value,display_only_context,exp_transit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,net_financial_assets_real2025,Net financial assets / net debt (constant 2025 $),B,3145569957.371225,$ constant 2025,derived,derived,net_financial_assets x CPI2025/CPI2024,reported_value,display_only_context,net_financial_assets × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,net_rev_exp_real2025,Net revenue/expense (constant 2025 $),A,1001288454.706927,$ constant 2025,derived,derived,net_rev_exp x CPI2025/CPI2024,reported_value,display_only_context,net_rev_exp × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,property_tax_real2025,Property taxes and grants in place (constant 2025 $),C,2177723374.777975,$ constant 2025,derived,derived,property_tax x CPI2025/CPI2024,reported_value,display_only_context,property_tax × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,rev_total_real2025,Total revenue (constant 2025 $),A,4895742856.127886,$ constant 2025,derived,derived,rev_total x CPI2025/CPI2024,reported_value,display_only_context,rev_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,assessment_per_capita_real2025,Assessment per capita (constant 2025 $),C,160587.97385,$ constant 2025 / person,derived,derived,assessment_per_capita x CPI2025/CPI2024,reported_value,display_only_context,assessment_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_culture_per_capita_real2025,Culture expense per capita (constant 2025 $),D,76.606876,$ constant 2025 / person,derived,derived,exp_culture_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_culture_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_fire_per_capita_real2025,Fire expense per capita (constant 2025 $),D,203.974882,$ constant 2025 / person,derived,derived,exp_fire_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_fire_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_parks_rec_per_capita_real2025,Parks & recreation expense per capita (constant 2025 $),D,291.806492,$ constant 2025 / person,derived,derived,exp_parks_rec_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_parks_rec_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_per_capita_real2025,Expense per capita (constant 2025 $),A,3251.420892,$ constant 2025 / person,derived,derived,exp_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_police_per_capita_real2025,Police expense per capita (constant 2025 $),D,500.146312,$ constant 2025 / person,derived,derived,exp_police_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_police_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_roads_per_capita_real2025,Roads expense per capita (constant 2025 $),D,417.49679,$ constant 2025 / person,derived,derived,exp_roads_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_roads_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,exp_transit_per_capita_real2025,Transit expense per capita (constant 2025 $),D,502.549242,$ constant 2025 / person,derived,derived,exp_transit_per_capita x CPI2025/CPI2024,reported_value,display_only_context,exp_transit_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,0098,Edmonton,rev_per_capita_real2025,Revenue per capita (constant 2025 $),A,4087.38143,$ constant 2025 / person,derived,derived,rev_per_capita x CPI2025/CPI2024,reported_value,display_only_context,rev_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 168.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2024,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),debt_utilization,Debt utilization,B,35.500574,%,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(debt_utilization),"median of 18 reporting cities in 2024, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2024,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),debt_service_utilization,Debt-service utilization,B,21.473511,%,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(debt_service_utilization),"median of 18 reporting cities in 2024, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2024,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),mill_rate_res,Residential general municipal mill rate,C,7.5459,mills,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(mill_rate_res),"median of 18 reporting cities in 2024, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2024,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),mill_rate_nonres,Non-residential general municipal mill rate,C,13.24765,mills,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(mill_rate_nonres),"median of 18 reporting cities in 2024, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2024,AB_CITIES_MEDIAN,Alberta reporting cities,assessment_per_capita,Assessment per capita,C,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(assessment_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_culture_per_capita,Culture expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_culture_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_fire_per_capita,Fire expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_fire_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_parks_rec_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_per_capita,Expense per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_police_per_capita,Police expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_police_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_roads_per_capita,Roads expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_roads_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,exp_transit_per_capita,Transit expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_transit_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,fte_per_1000,"FTE per 1,000 residents",D,,"per 1,000 residents",derived,derived,median across reporting cities,structurally_unavailable,comparable,median(fte_per_1000),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2024,AB_CITIES_MEDIAN,Alberta reporting cities,rev_per_capita,Revenue per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(rev_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2025,0046,Calgary,pop,Population,A,1612834,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4806016,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
